month,week,day,hour,DotW,WR
1,3,14,3,1,0
1,3,14,4,1,0
1,3,14,5,1,0
1,3,14,6,1,56
1,3,14,8,1,80
1,3,14,9,1,93
1,3,14,10,1,109
1,3,14,11,1,106
1,3,14,12,1,117
1,3,14,13,1,124
1,3,14,14,1,127
1,3,14,15,1,126
1,3,14,18,1,137
1,3,14,20,1,125
1,3,14,21,1,118
1,3,14,22,1,120
1,3,14,23,1,0
1,3,14,0,2,0
1,3,14,1,2,0
1,3,14,2,2,0
1,3,14,3,2,0
1,3,14,4,2,0
1,3,14,5,2,0
1,3,14,6,2,38
1,3,14,7,2,71
1,3,14,8,2,72
1,3,14,9,2,85
1,3,14,10,2,100
1,3,14,11,2,113
1,3,14,12,2,130
1,3,14,13,2,138
1,3,14,14,2,133
1,3,14,15,2,166
1,3,14,16,2,170
1,3,14,17,2,178
1,3,14,18,2,159
1,3,14,19,2,138
1,3,14,20,2,133
1,3,14,21,2,104
1,3,14,22,2,72
1,3,14,23,2,18
1,2,14,0,4,0
1,2,14,1,4,0
1,2,14,2,4,0
1,2,14,3,4,0
1,2,14,4,4,0
1,2,14,5,4,0
1,2,14,6,4,31
1,2,14,7,4,53
1,2,14,8,4,53
1,2,14,9,4,45
1,2,14,10,4,88
1,2,14,11,4,95
1,2,14,12,4,129
1,2,14,13,4,118
1,2,14,14,4,101
1,2,14,15,4,107
1,2,14,16,4,106
1,2,14,17,4,146
1,2,14,18,4,116
1,2,14,19,4,108
1,2,14,20,4,117
1,2,14,21,4,124
1,2,14,22,4,98
1,2,14,23,4,23
1,2,14,0,7,0
1,2,14,1,7,0
1,2,14,2,7,0
1,2,14,3,7,0
1,2,14,4,7,0
1,2,14,5,7,0
1,2,14,6,7,0
1,2,14,7,7,0
1,2,14,8,7,0
1,2,14,9,7,52
1,2,14,10,7,62
1,2,14,11,7,71
1,2,14,12,7,80
1,2,14,13,7,92
1,2,14,14,7,108
1,2,14,15,7,120
1,2,14,16,7,146
1,2,14,17,7,70
1,2,14,18,7,80
1,2,14,19,7,93
1,2,14,21,7,63
1,2,14,22,7,58
1,2,14,23,7,0
1,3,15,0,2,0
1,3,15,1,2,0
1,3,15,2,2,0
1,3,15,3,2,0
1,3,15,4,2,0
1,3,15,5,2,0
1,3,15,6,2,37
1,3,15,7,2,72
1,3,15,8,2,72
1,3,15,9,2,68
1,3,15,10,2,98
1,3,15,11,2,137
1,3,15,12,2,145
1,3,15,13,2,167
1,3,15,15,2,160
1,3,15,18,2,136
1,3,15,19,2,132
1,3,15,20,2,117
1,3,15,21,2,133
1,3,15,23,2,0
1,3,15,0,3,0
1,3,15,1,3,0
1,3,15,2,3,0
1,3,15,3,3,0
1,3,15,4,3,0
1,3,15,5,3,0
1,3,15,6,3,19
1,3,15,7,3,66
1,3,15,8,3,88
1,3,15,9,3,76
1,3,15,10,3,81
1,3,15,11,3,98
1,3,15,12,3,108
1,3,15,13,3,130
1,3,15,14,3,122
1,3,15,15,3,140
1,3,15,16,3,144
1,3,15,17,3,142
1,3,15,18,3,126
1,3,15,19,3,122
1,3,15,20,3,117
1,3,15,21,3,104
1,3,15,22,3,102
1,3,15,23,3,25
1,3,15,0,4,0
1,3,15,1,4,0
1,3,15,2,4,0
1,3,15,3,4,0
1,3,15,4,4,0
1,3,15,5,4,0
1,3,15,6,4,0
1,3,15,7,4,44
1,3,15,8,4,49
1,3,15,9,4,55
1,3,15,10,4,61
1,3,15,12,4,111
1,3,15,13,4,95
1,3,15,15,4,108
1,3,15,18,4,120
1,3,15,19,4,123
1,3,15,20,4,100
1,3,15,21,4,130
1,3,15,22,4,121
1,3,15,23,4,41
1,2,15,0,7,0
1,2,15,1,7,0
1,2,15,2,7,0
1,2,15,3,7,0
1,2,15,4,7,0
1,2,15,5,7,0
1,2,15,6,7,0
1,2,15,7,7,0
1,2,15,8,7,8
1,2,15,9,7,34
1,2,15,10,7,64
1,2,15,11,7,84
1,2,15,12,7,78
1,2,15,13,7,94
1,2,15,14,7,106
1,2,15,15,7,128
1,2,15,16,7,112
1,2,15,17,7,124
1,2,15,18,7,132
1,2,15,19,7,126
1,2,15,20,7,106
1,2,15,21,7,109
1,2,15,22,7,99
1,2,15,23,7,0
1,3,16,0,1,0
1,3,16,1,1,0
1,3,16,2,1,0
1,3,16,3,1,0
1,3,16,4,1,0
1,3,16,5,1,0
1,3,16,6,1,19
1,3,16,7,1,106
1,3,16,8,1,102
1,3,16,9,1,108
1,3,16,10,1,129
1,3,16,11,1,146
1,3,16,12,1,164
1,3,16,13,1,173
1,3,16,14,1,169
1,3,16,15,1,158
1,3,16,16,1,192
1,3,16,17,1,208
1,3,16,18,1,228
1,3,16,19,1,165
1,3,16,20,1,177
1,3,16,21,1,185
1,3,16,22,1,156
1,3,16,23,1,42
1,3,16,0,4,0
1,3,16,1,4,0
1,3,16,2,4,0
1,3,16,3,4,0
1,3,16,4,4,0
1,3,16,5,4,0
1,3,16,6,4,7
1,3,16,7,4,57
1,3,16,8,4,48
1,3,16,9,4,75
1,3,16,10,4,73
1,3,16,11,4,103
1,3,16,12,4,116
1,3,16,13,4,116
1,3,16,14,4,125
1,3,16,15,4,137
1,3,16,16,4,124
1,3,16,17,4,135
1,3,16,18,4,123
1,3,16,19,4,96
1,3,16,20,4,98
1,3,16,21,4,98
1,3,16,22,4,77
1,3,16,23,4,17
1,3,16,0,5,0
1,3,16,1,5,0
1,3,16,2,5,0
1,3,16,3,5,0
1,3,16,4,5,0
1,3,16,5,5,0
1,3,16,6,5,22
1,3,16,7,5,42
1,3,16,8,5,45
1,3,16,9,5,44
1,3,16,10,5,75
1,3,16,11,5,108
1,3,16,12,5,101
1,3,16,13,5,94
1,3,16,16,5,168
1,3,16,17,5,126
1,3,16,18,5,111
1,3,16,19,5,101
1,3,16,20,5,92
1,3,16,21,5,78
1,3,16,22,5,0
1,3,16,23,5,0
1,2,16,0,6,0
1,2,16,1,6,0
1,2,16,2,6,0
1,2,16,3,6,0
1,2,16,4,6,0
1,2,16,5,6,0
1,2,16,6,6,0
1,2,16,7,6,0
1,2,16,8,6,13
1,2,16,9,6,40
1,2,16,10,6,61
1,2,16,11,6,68
1,2,16,12,6,88
1,2,16,13,6,82
1,2,16,14,6,81
1,2,16,15,6,104
1,2,16,16,6,108
1,2,16,17,6,116
1,2,16,18,6,100
1,2,16,19,6,91
1,2,16,20,6,71
1,2,16,21,6,64
1,2,16,22,6,0
1,2,16,23,6,0
1,3,17,0,2,0
1,3,17,1,2,0
1,3,17,2,2,0
1,3,17,3,2,0
1,3,17,4,2,0
1,3,17,5,2,0
1,3,17,6,2,16
1,3,17,7,2,85
1,3,17,8,2,95
1,3,17,9,2,105
1,3,17,10,2,118
1,3,17,11,2,148
1,3,17,12,2,154
1,3,17,13,2,156
1,3,17,14,2,152
1,3,17,15,2,153
1,3,17,16,2,174
1,3,17,17,2,185
1,3,17,18,2,179
1,3,17,19,2,178
1,3,17,20,2,142
1,3,17,21,2,140
1,3,17,22,2,157
1,3,17,23,2,38
1,3,17,0,3,0
1,3,17,1,3,0
1,3,17,2,3,0
1,3,17,3,3,0
1,3,17,4,3,0
1,3,17,5,3,0
1,3,17,6,3,43
1,3,17,7,3,81
1,3,17,8,3,80
1,3,17,9,3,62
1,3,17,10,3,112
1,3,17,11,3,114
1,3,17,12,3,152
1,3,17,13,3,154
1,3,17,14,3,124
1,3,17,15,3,126
1,3,17,16,3,139
1,3,17,17,3,186
1,3,17,18,3,168
1,3,17,19,3,107
1,3,17,21,3,128
1,3,17,22,3,112
1,3,17,23,3,0
1,3,17,0,4,0
1,3,17,1,4,0
1,3,17,2,4,0
1,3,17,3,4,0
1,3,17,4,4,0
1,3,17,5,4,0
1,3,17,6,4,48
1,3,17,7,4,58
1,3,17,8,4,66
1,3,17,9,4,78
1,3,17,10,4,96
1,3,17,11,4,118
1,3,17,12,4,106
1,3,17,13,4,132
1,3,17,14,4,113
1,3,17,15,4,124
1,3,17,16,4,146
1,3,17,17,4,158
1,3,17,18,4,164
1,3,17,19,4,147
1,3,17,20,4,125
1,3,17,23,4,0
1,3,17,0,5,0
1,3,17,1,5,0
1,3,17,2,5,0
1,3,17,3,5,0
1,3,17,4,5,0
1,3,17,5,5,0
1,3,17,6,5,13
1,3,17,7,5,51
1,3,17,8,5,56
1,3,17,9,5,67
1,3,17,10,5,82
1,3,17,11,5,101
1,3,17,12,5,116
1,3,17,13,5,103
1,3,17,14,5,137
1,3,17,15,5,127
1,3,17,16,5,142
1,3,17,17,5,134
1,3,17,18,5,139
1,3,17,19,5,142
1,3,17,20,5,31
1,3,17,21,5,22
1,3,17,22,5,0
1,3,17,23,5,0
1,3,17,0,6,0
1,3,17,1,6,0
1,3,17,2,6,0
1,3,17,3,6,0
1,3,17,4,6,0
1,3,17,5,6,0
1,3,17,6,6,0
1,3,17,7,6,0
1,3,17,8,6,0
1,3,17,10,6,44
1,3,17,11,6,63
1,3,17,12,6,56
1,3,17,13,6,72
1,3,17,14,6,86
1,3,17,15,6,103
1,3,17,16,6,93
1,3,17,19,6,92
1,3,17,20,6,99
1,3,17,21,6,64
1,3,17,22,6,0
1,3,17,23,6,0
1,3,18,0,3,0
1,3,18,1,3,0
1,3,18,2,3,0
1,3,18,3,3,0
1,3,18,4,3,0
1,3,18,5,3,0
1,3,18,6,3,0
1,3,18,7,3,90
1,3,18,8,3,96
1,3,18,9,3,98
1,3,18,10,3,106
1,3,18,11,3,128
1,3,18,12,3,146
1,3,18,13,3,149
1,3,18,14,3,127
1,3,18,15,3,156
1,3,18,16,3,171
1,3,18,17,3,150
1,3,18,18,3,149
1,3,18,19,3,134
1,3,18,20,3,142
1,3,18,21,3,150
1,3,18,22,3,114
1,3,18,23,3,0
1,3,18,0,4,0
1,3,18,1,4,0
1,3,18,2,4,0
1,3,18,3,4,0
1,3,18,4,4,0
1,3,18,5,4,0
1,3,18,6,4,0
1,3,18,7,4,57
1,3,18,8,4,57
1,3,18,9,4,75
1,3,18,10,4,87
1,3,18,11,4,83
1,3,18,12,4,134
1,3,18,13,4,148
1,3,18,14,4,154
1,3,18,15,4,138
1,3,18,16,4,179
1,3,18,17,4,162
1,3,18,18,4,133
1,3,18,19,4,96
1,3,18,21,4,93
1,3,18,23,4,0
1,3,18,0,5,0
1,3,18,1,5,0
1,3,18,2,5,0
1,3,18,3,5,0
1,3,18,4,5,0
1,3,18,5,5,0
1,3,18,6,5,0
1,3,18,7,5,48
1,3,18,8,5,52
1,3,18,9,5,75
1,3,18,10,5,99
1,3,18,12,5,112
1,3,18,13,5,118
1,3,18,14,5,92
1,3,18,15,5,108
1,3,18,16,5,120
1,3,18,17,5,126
1,3,18,18,5,124
1,3,18,19,5,132
1,3,18,20,5,0
1,3,18,21,5,0
1,3,18,22,5,0
1,3,18,23,5,0
1,3,18,0,6,0
1,3,18,1,6,0
1,3,18,2,6,0
1,3,18,3,6,0
1,3,18,4,6,0
1,3,18,5,6,0
1,3,18,6,6,0
1,3,18,7,6,0
1,3,18,8,6,0
1,3,18,9,6,38
1,3,18,10,6,82
1,3,18,11,6,73
1,3,18,12,6,74
1,3,18,13,6,79
1,3,18,14,6,94
1,3,18,15,6,97
1,3,18,16,6,88
1,3,18,17,6,99
1,3,18,18,6,104
1,3,18,19,6,80
1,3,18,20,6,15
1,3,18,21,6,22
1,3,18,22,6,0
1,3,18,23,6,0
1,3,18,0,7,0
1,3,18,1,7,0
1,3,18,2,7,0
1,3,18,3,7,0
1,3,18,4,7,0
1,3,18,5,7,0
1,3,18,6,7,0
1,3,18,7,7,0
1,3,18,8,7,0
1,3,18,9,7,22
1,3,18,10,7,36
1,3,18,11,7,40
1,3,18,12,7,64
1,3,18,17,7,72
1,3,18,18,7,74
1,3,18,19,7,56
1,3,18,20,7,52
1,3,18,21,7,55
1,3,18,22,7,43
1,3,18,23,7,0
1,4,19,0,1,0
1,4,19,1,1,0
1,4,19,2,1,0
1,4,19,3,1,0
1,4,19,4,1,0
1,4,19,5,1,0
1,4,19,6,1,0
1,4,19,7,1,31
1,4,19,8,1,57
1,4,19,9,1,72
1,4,19,10,1,78
1,4,19,11,1,86
1,4,19,12,1,150
1,4,19,13,1,94
1,4,19,14,1,97
1,4,19,16,1,98
1,4,19,17,1,120
1,4,19,18,1,152
1,4,19,19,1,123
1,4,19,20,1,127
1,4,19,21,1,146
1,4,19,22,1,192
1,4,19,23,1,86
1,3,19,0,5,0
1,3,19,1,5,0
1,3,19,2,5,0
1,3,19,3,5,0
1,3,19,4,5,0
1,3,19,5,5,0
1,3,19,6,5,22
1,3,19,7,5,63
1,3,19,8,5,58
1,3,19,9,5,66
1,3,19,10,5,81
1,3,19,11,5,93
1,3,19,12,5,112
1,3,19,13,5,139
1,3,19,14,5,129
1,3,19,15,5,148
1,3,19,16,5,172
1,3,19,17,5,168
1,3,19,18,5,138
1,3,19,19,5,99
1,3,19,20,5,0
1,3,19,21,5,0
1,3,19,22,5,0
1,3,19,23,5,0
1,3,19,0,7,0
1,3,19,1,7,0
1,3,19,2,7,0
1,3,19,3,7,0
1,3,19,4,7,0
1,3,19,5,7,0
1,3,19,6,7,0
1,3,19,7,7,0
1,3,19,8,7,3
1,3,19,9,7,18
1,3,19,10,7,42
1,3,19,11,7,55
1,3,19,12,7,52
1,3,19,13,7,58
1,3,19,14,7,72
1,3,19,15,7,78
1,3,19,16,7,87
1,3,19,17,7,94
1,3,19,18,7,90
1,3,19,19,7,72
1,3,19,20,7,71
1,3,19,21,7,60
1,3,19,22,7,45
1,3,19,23,7,8
1,3,20,0,3,0
1,3,20,1,3,0
1,3,20,2,3,0
1,3,20,3,3,0
1,3,20,4,3,0
1,3,20,5,3,0
1,3,20,6,3,36
1,3,20,7,3,57
1,3,20,8,3,64
1,3,20,9,3,78
1,3,20,10,3,83
1,3,20,11,3,90
1,3,20,12,3,102
1,3,20,13,3,112
1,3,20,15,3,125
1,3,20,16,3,136
1,3,20,17,3,129
1,3,20,18,3,120
1,3,20,19,3,123
1,3,20,20,3,144
1,3,20,21,3,138
1,3,20,22,3,114
1,3,20,23,3,53
1,3,20,0,5,0
1,3,20,1,5,0
1,3,20,2,5,0
1,3,20,3,5,0
1,3,20,4,5,0
1,3,20,5,5,0
1,3,20,6,5,12
1,3,20,7,5,84
1,3,20,8,5,76
1,3,20,9,5,86
1,3,20,10,5,96
1,3,20,11,5,102
1,3,20,12,5,126
1,3,20,13,5,170
1,3,20,14,5,137
1,3,20,15,5,140
1,3,20,16,5,152
1,3,20,17,5,174
1,3,20,18,5,153
1,3,20,19,5,99
1,3,20,20,5,40
1,3,20,21,5,42
1,3,20,22,5,0
1,3,20,23,5,0
1,3,20,0,7,0
1,3,20,1,7,0
1,3,20,2,7,0
1,3,20,3,7,0
1,3,20,4,7,0
1,3,20,5,7,0
1,3,20,6,7,0
1,3,20,7,7,0
1,3,20,8,7,0
1,3,20,9,7,59
1,3,20,12,7,70
1,3,20,13,7,66
1,3,20,14,7,72
1,3,20,15,7,62
1,3,20,17,7,75
1,3,20,18,7,71
1,3,20,19,7,57
1,3,20,23,7,0
1,4,21,0,2,0
1,4,21,1,2,0
1,4,21,2,2,0
1,4,21,3,2,0
1,4,21,4,2,0
1,4,21,5,2,0
1,4,21,6,2,22
1,4,21,7,2,65
1,4,21,8,2,67
1,4,21,9,2,80
1,4,21,10,2,86
1,4,21,11,2,101
1,4,21,12,2,135
1,4,21,13,2,134
1,4,21,14,2,150
1,4,21,15,2,147
1,4,21,16,2,150
1,4,21,17,2,165
1,4,21,18,2,146
1,4,21,19,2,109
1,4,21,20,2,108
1,4,21,21,2,155
1,4,21,22,2,132
1,4,21,23,2,29
1,3,21,0,4,0
1,3,21,1,4,0
1,3,21,2,4,0
1,3,21,3,4,0
1,3,21,4,4,0
1,3,21,5,4,0
1,3,21,6,4,8
1,3,21,7,4,31
1,3,21,8,4,38
1,3,21,9,4,48
1,3,21,10,4,77
1,3,21,11,4,88
1,3,21,12,4,128
1,3,21,13,4,138
1,3,21,14,4,118
1,3,21,15,4,112
1,3,21,16,4,122
1,3,21,17,4,134
1,3,21,18,4,108
1,3,21,19,4,96
1,3,21,20,4,78
1,3,21,21,4,69
1,3,21,22,4,63
1,3,21,23,4,50
1,3,21,0,6,0
1,3,21,1,6,0
1,3,21,2,6,0
1,3,21,3,6,0
1,3,21,4,6,0
1,3,21,5,6,0
1,3,21,6,6,0
1,3,21,7,6,0
1,3,21,8,6,10
1,3,21,9,6,57
1,3,21,10,6,94
1,3,21,11,6,98
1,3,21,12,6,98
1,3,21,13,6,102
1,3,21,14,6,82
1,3,21,15,6,121
1,3,21,16,6,128
1,3,21,17,6,136
1,3,21,18,6,150
1,3,21,19,6,114
1,3,21,20,6,34
1,3,21,21,6,27
1,3,21,22,6,0
1,3,21,23,6,0
1,3,21,0,7,0
1,3,21,1,7,0
1,3,21,2,7,0
1,3,21,3,7,0
1,3,21,4,7,0
1,3,21,5,7,0
1,3,21,6,7,0
1,3,21,7,7,0
1,3,21,8,7,0
1,3,21,9,7,43
1,3,21,10,7,52
1,3,21,11,7,58
1,3,21,12,7,55
1,3,21,13,7,64
1,3,21,16,7,80
1,3,21,17,7,77
1,3,21,18,7,83
1,3,21,19,7,74
1,3,21,23,7,0
1,4,22,0,2,0
1,4,22,1,2,0
1,4,22,2,2,0
1,4,22,3,2,0
1,4,22,4,2,0
1,4,22,5,2,0
1,4,22,6,2,33
1,4,22,7,2,66
1,4,22,8,2,80
1,4,22,9,2,58
1,4,22,10,2,91
1,4,22,11,2,118
1,4,22,12,2,144
1,4,22,13,2,152
1,4,22,15,2,111
1,4,22,16,2,107
1,4,22,17,2,151
1,4,22,18,2,160
1,4,22,19,2,130
1,4,22,20,2,104
1,4,22,21,2,96
1,4,22,22,2,95
1,4,22,23,2,0
1,4,22,0,3,0
1,4,22,1,3,0
1,4,22,2,3,0
1,4,22,3,3,0
1,4,22,4,3,0
1,4,22,5,3,0
1,4,22,6,3,18
1,4,22,7,3,55
1,4,22,8,3,65
1,4,22,9,3,68
1,4,22,10,3,76
1,4,22,11,3,88
1,4,22,12,3,102
1,4,22,13,3,105
1,4,22,14,3,99
1,4,22,15,3,117
1,4,22,16,3,157
1,4,22,17,3,157
1,4,22,18,3,127
1,4,22,19,3,108
1,4,22,20,3,105
1,4,22,21,3,101
1,4,22,22,3,98
1,4,22,23,3,33
1,4,22,0,4,0
1,4,22,1,4,0
1,4,22,2,4,0
1,4,22,3,4,0
1,4,22,4,4,0
1,4,22,5,4,0
1,4,22,6,4,15
1,4,22,7,4,42
1,4,22,8,4,42
1,4,22,9,4,56
1,4,22,10,4,72
1,4,22,11,4,96
1,4,22,12,4,108
1,4,22,15,4,116
1,4,22,16,4,131
1,4,22,17,4,109
1,4,22,18,4,112
1,4,22,19,4,84
1,4,22,20,4,74
1,4,22,21,4,104
1,4,22,22,4,91
1,4,22,23,4,0
1,3,22,0,5,0
1,3,22,1,5,0
1,3,22,2,5,0
1,3,22,3,5,0
1,3,22,4,5,0
1,3,22,5,5,0
1,3,22,6,5,26
1,3,22,7,5,35
1,3,22,8,5,41
1,3,22,9,5,50
1,3,22,10,5,85
1,3,22,11,5,103
1,3,22,12,5,103
1,3,22,13,5,108
1,3,22,14,5,81
1,3,22,15,5,97
1,3,22,16,5,158
1,3,22,17,5,106
1,3,22,18,5,106
1,3,22,19,5,104
1,3,22,20,5,110
1,3,22,21,5,97
1,3,22,22,5,0
1,3,22,23,5,0
1,4,23,0,1,0
1,4,23,1,1,0
1,4,23,2,1,0
1,4,23,3,1,0
1,4,23,4,1,0
1,4,23,5,1,0
1,4,23,6,1,16
1,4,23,7,1,81
1,4,23,8,1,95
1,4,23,9,1,101
1,4,23,10,1,119
1,4,23,11,1,124
1,4,23,12,1,152
1,4,23,13,1,134
1,4,23,14,1,160
1,4,23,15,1,166
1,4,23,16,1,215
1,4,23,17,1,187
1,4,23,18,1,178
1,4,23,19,1,150
1,4,23,20,1,157
1,4,23,21,1,166
1,4,23,22,1,156
1,4,23,23,1,40
1,4,23,0,2,0
1,4,23,1,2,0
1,4,23,2,2,0
1,4,23,3,2,0
1,4,23,4,2,0
1,4,23,5,2,0
1,4,23,6,2,24
1,4,23,7,2,61
1,4,23,8,2,78
1,4,23,9,2,100
1,4,23,10,2,109
1,4,23,11,2,125
1,4,23,12,2,121
1,4,23,13,2,114
1,4,23,14,2,138
1,4,23,15,2,132
1,4,23,16,2,138
1,4,23,17,2,176
1,4,23,18,2,139
1,4,23,19,2,100
1,4,23,20,2,132
1,4,23,21,2,124
1,4,23,22,2,138
1,4,23,23,2,0
1,4,23,0,3,0
1,4,23,1,3,0
1,4,23,2,3,0
1,4,23,3,3,0
1,4,23,4,3,0
1,4,23,5,3,0
1,4,23,6,3,24
1,4,23,7,3,71
1,4,23,8,3,61
1,4,23,9,3,84
1,4,23,10,3,86
1,4,23,11,3,88
1,4,23,12,3,89
1,4,23,13,3,108
1,4,23,14,3,96
1,4,23,15,3,110
1,4,23,16,3,126
1,4,23,17,3,156
1,4,23,18,3,134
1,4,23,19,3,108
1,4,23,21,3,116
1,4,23,23,3,0
1,4,23,0,4,0
1,4,23,1,4,0
1,4,23,2,4,0
1,4,23,3,4,0
1,4,23,4,4,0
1,4,23,5,4,0
1,4,23,6,4,18
1,4,23,7,4,60
1,4,23,8,4,57
1,4,23,9,4,60
1,4,23,10,4,78
1,4,23,11,4,96
1,4,23,12,4,115
1,4,23,13,4,132
1,4,23,14,4,112
1,4,23,15,4,115
1,4,23,16,4,128
1,4,23,17,4,112
1,4,23,18,4,132
1,4,23,19,4,111
1,4,23,20,4,84
1,4,23,21,4,111
1,4,23,22,4,63
1,4,23,23,4,14
1,4,23,0,5,0
1,4,23,1,5,0
1,4,23,2,5,0
1,4,23,3,5,0
1,4,23,4,5,0
1,4,23,5,5,0
1,4,23,6,5,15
1,4,23,7,5,36
1,4,23,8,5,44
1,4,23,9,5,48
1,4,23,10,5,56
1,4,23,11,5,86
1,4,23,12,5,90
1,4,23,13,5,86
1,4,23,14,5,122
1,4,23,15,5,112
1,4,23,16,5,131
1,4,23,17,5,143
1,4,23,19,5,98
1,4,23,20,5,90
1,4,23,21,5,0
1,4,23,22,5,0
1,4,23,23,5,0
1,3,23,0,6,0
1,3,23,1,6,0
1,3,23,2,6,0
1,3,23,3,6,0
1,3,23,4,6,0
1,3,23,5,6,0
1,3,23,6,6,0
1,3,23,7,6,0
1,3,23,8,6,20
1,3,23,9,6,46
1,3,23,10,6,82
1,3,23,11,6,88
1,3,23,12,6,73
1,3,23,13,6,78
1,3,23,14,6,76
1,3,23,15,6,104
1,3,23,16,6,110
1,3,23,17,6,92
1,3,23,18,6,97
1,3,23,19,6,74
1,3,23,20,6,75
1,3,23,21,6,90
1,3,23,22,6,0
1,3,23,23,6,0
1,4,24,0,2,0
1,4,24,1,2,0
1,4,24,2,2,0
1,4,24,3,2,0
1,4,24,4,2,0
1,4,24,5,2,0
1,4,24,6,2,22
1,4,24,7,2,84
1,4,24,8,2,96
1,4,24,9,2,104
1,4,24,10,2,120
1,4,24,11,2,134
1,4,24,12,2,169
1,4,24,13,2,143
1,4,24,14,2,144
1,4,24,15,2,174
1,4,24,16,2,174
1,4,24,17,2,169
1,4,24,18,2,191
1,4,24,19,2,167
1,4,24,20,2,157
1,4,24,21,2,206
1,4,24,22,2,104
1,4,24,23,2,32
1,4,24,0,3,0
1,4,24,1,3,0
1,4,24,2,3,0
1,4,24,3,3,0
1,4,24,4,3,0
1,4,24,5,3,0
1,4,24,6,3,0
1,4,24,8,3,80
1,4,24,9,3,98
1,4,24,10,3,94
1,4,24,11,3,104
1,4,24,12,3,125
1,4,24,13,3,118
1,4,24,14,3,132
1,4,24,15,3,138
1,4,24,16,3,136
1,4,24,17,3,125
1,4,24,18,3,142
1,4,24,19,3,121
1,4,24,20,3,124
1,4,24,21,3,123
1,4,24,22,3,106
1,4,24,23,3,0
1,4,24,0,4,0
1,4,24,1,4,0
1,4,24,2,4,0
1,4,24,3,4,0
1,4,24,4,4,0
1,4,24,5,4,0
1,4,24,6,4,0
1,4,24,8,4,51
1,4,24,9,4,68
1,4,24,10,4,90
1,4,24,11,4,100
1,4,24,12,4,120
1,4,24,13,4,126
1,4,24,14,4,120
1,4,24,15,4,112
1,4,24,17,4,130
1,4,24,18,4,114
1,4,24,20,4,120
1,4,24,21,4,116
1,4,24,23,4,0
1,4,24,0,5,0
1,4,24,1,5,0
1,4,24,2,5,0
1,4,24,3,5,0
1,4,24,4,5,0
1,4,24,5,5,0
1,4,24,6,5,20
1,4,24,7,5,45
1,4,24,8,5,49
1,4,24,9,5,53
1,4,24,10,5,82
1,4,24,11,5,96
1,4,24,12,5,83
1,4,24,13,5,89
1,4,24,14,5,113
1,4,24,15,5,104
1,4,24,16,5,104
1,4,24,17,5,106
1,4,24,18,5,110
1,4,24,19,5,102
1,4,24,20,5,0
1,4,24,21,5,0
1,4,24,22,5,0
1,4,24,23,5,0
1,4,24,0,6,0
1,4,24,1,6,0
1,4,24,2,6,0
1,4,24,3,6,0
1,4,24,4,6,0
1,4,24,5,6,0
1,4,24,6,6,0
1,4,24,7,6,0
1,4,24,8,6,13
1,4,24,9,6,31
1,4,24,11,6,68
1,4,24,15,6,98
1,4,24,16,6,92
1,4,24,17,6,100
1,4,24,19,6,80
1,4,24,20,6,74
1,4,24,21,6,0
1,4,24,22,6,0
1,4,24,23,6,0
1,3,24,0,7,0
1,3,24,1,7,0
1,3,24,2,7,0
1,3,24,3,7,0
1,3,24,4,7,0
1,3,24,5,7,0
1,3,24,6,7,0
1,3,24,7,7,0
1,3,24,8,7,7
1,3,24,9,7,30
1,3,24,10,7,53
1,3,24,11,7,48
1,3,24,12,7,54
1,3,24,13,7,58
1,3,24,14,7,51
1,3,24,15,7,47
1,3,24,16,7,53
1,3,24,17,7,58
1,3,24,18,7,61
1,3,24,20,7,70
1,3,24,21,7,64
1,3,24,22,7,56
1,3,24,23,7,10
1,4,25,0,5,0
1,4,25,1,5,0
1,4,25,2,5,0
1,4,25,3,5,0
1,4,25,4,5,0
1,4,25,5,5,0
1,4,25,6,5,0
1,4,25,7,5,44
1,4,25,8,5,54
1,4,25,9,5,64
1,4,25,10,5,83
1,4,25,11,5,87
1,4,25,12,5,101
1,4,25,13,5,103
1,4,25,14,5,91
1,4,25,15,5,112
1,4,25,16,5,105
1,4,25,17,5,103
1,4,25,18,5,98
1,4,25,20,5,0
1,4,25,21,5,0
1,4,25,22,5,0
1,4,25,23,5,0
1,4,25,0,7,0
1,4,25,1,7,0
1,4,25,2,7,0
1,4,25,3,7,0
1,4,25,4,7,0
1,4,25,5,7,0
1,4,25,6,7,0
1,4,25,7,7,0
1,4,25,8,7,0
1,4,25,9,7,32
1,4,25,10,7,44
1,4,25,12,7,44
1,4,25,13,7,49
1,4,25,17,7,90
1,4,25,18,7,56
1,4,25,20,7,65
1,4,25,21,7,78
1,4,25,22,7,60
1,4,25,23,7,0
1,5,26,0,1,0
1,5,26,1,1,0
1,5,26,2,1,0
1,5,26,3,1,0
1,5,26,4,1,0
1,5,26,5,1,0
1,5,26,6,1,18
1,5,26,7,1,47
1,5,26,8,1,54
1,5,26,9,1,71
1,5,26,10,1,86
1,5,26,13,1,119
1,5,26,14,1,116
1,5,26,15,1,122
1,5,26,16,1,153
1,5,26,17,1,134
1,5,26,18,1,153
1,5,26,19,1,140
1,5,26,20,1,139
1,5,26,21,1,156
1,5,26,22,1,127
1,5,26,23,1,107
1,4,26,0,4,0
1,4,26,1,4,0
1,4,26,2,4,0
1,4,26,3,4,0
1,4,26,4,4,0
1,4,26,5,4,0
1,4,26,6,4,0
1,4,26,7,4,63
1,4,26,8,4,76
1,4,26,9,4,80
